	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
11	0.911	1.254	1.801	1.717	0.973	1.461	1.406	1.098	0.98	1.693	0	0.802	0.4	1.603	1.949	2.142	1.883	1.612	1.159	1.631	1.194	2.003	0.551	1.238	0.647	0.597	1.239	0.905	1.024	0.797	2.35	0.895	1.375	1.224	2.538	2.263	0.805	2.654	0.835	6.751	2.455	2.899	1.57	2.328	3.454	3.361	2.777	1.583	1.597	3.033	1.585	2.464	1.151	2.667	1.308	2.736	3.085	4.891	33.235	4.219	2.281	2.618	21.969	2.106	7.947	3.766	4.362	6.235	3.57	3.814	6.49	3.906	4.716	3.528	10.674	2.199	4.094	5.143	5.79	2.869	2.875	6.376	8.302	3.957	27.027	29.374	2.081	5.096	23.085	5.868	10.211	33.099	4.306	21.384	37.769	9.125	5.299	17.088	23.257	26.92	34.158	3.866	12.022	21.141	30.216	15.505	15.228	7.783	19.326	20.991	35.288	12.23	53.06	12.299	40.791	29.785	5.729	19.426	10.479	16.698	11.591	37.99	25.372	28.608	21.116	7.169	29.76	9.095	16.047	8.97	7.429	11.417	15.387	26.863	8.998	34.423	33.962	8.724	36.225	30.374	26.609	23.153	38.882	37.767	22.919	28.929	36.924	39.183	36.707	36.6	19.067	9.072	23.422	30.839	36.491	40.316	19.905	5.29	2.699	3.233	1.246	3.542	4.338	4.409	2.436	2.811	4.721	3.796	4.252	4.101	3.658	15.1	4.69	4.86	12.859	7.291	4.077	3.638	4.621	4.379	5.059	3.023	2.784	4.547	4.512	6.413	8.676	3.692	7.775	5.223	8.455	4.52	6.083	9.051	4.219	3.239	7.128	2.355	5.557	3.57	2.589	5.721	6.857	20.224	5.074	9.433	3.182	5.165	32.082	19.305	3.743	4.661	6.469	5.191	4.258	5.672	5.31	7.842	5.375	7.417	7.122	5.48	7.115	6.931	10.475
12	0.814	1.601	2.148	2.064	1.032	1.808	1.239	0.978	0.729	1.526	0.765	0	1.167	1.95	2.296	1.535	2.23	1.261	0.808	1.102	2.345	2.35	0.972	0.955	1.462	1.362	0.888	0.437	1.913	1.022	2.697	0.261	1.024	1.347	2.885	2.001	0.537	3.001	1.724	7.098	2.193	3.246	1.917	2.675	3.801	3.708	3.124	1.232	3.2	2.771	2.817	3.436	1.438	3.556	2.197	3.083	2.823	5.238	32.813	3.957	1.776	2.965	22.316	2.64	7.525	4.113	4.709	6.582	3.308	3.552	6.837	4.253	4.454	3.875	11.021	2.546	3.832	5.49	6.137	3.216	3.222	6.723	8.649	3.695	27.374	28.952	2.428	5.443	23.432	6.215	10.558	32.677	4.653	21.731	37.347	9.472	5.646	17.435	22.835	27.267	33.736	4.213	12.369	20.719	30.563	15.852	15.575	8.13	19.673	21.338	34.866	11.808	52.638	12.646	40.369	29.363	6.076	19.773	10.826	17.045	11.938	38.337	35.819	28.955	21.463	7.516	30.107	9.442	16.394	8.548	7.776	10.995	15.734	27.21	9.345	34.77	34.309	9.071	35.803	30.721	26.956	23.5	38.46	38.114	33.366	29.276	37.271	38.761	37.054	36.178	19.414	9.419	23	31.186	36.838	40.663	20.597	4.868	3.046	1.845	0.679	2.827	3.594	4.756	1.721	2.096	4.006	4.143	3.537	4.448	4.005	15.792	3.975	4.618	12.144	6.576	3.362	2.923	4.968	4.726	4.344	2.308	2.069	4.111	5.204	6.279	7.961	2.977	7.06	4.508	7.74	4.867	5.368	8.336	3.504	2.524	6.413	2.702	5.904	3.065	1.874	6.413	6.142	20.916	5.421	9.78	3.529	5.857	32.774	19.997	4.09	5.008	6.816	5.538	4.605	5.236	5.657	8.534	5.722	7.764	7.469	4.765	6.4	7.278	9.195
13	1.311	1.654	1.354	2.117	1.373	1.861	1.806	1.498	1.38	2.093	0.4	1.202	0	2.003	1.622	2.542	1.157	2.012	1.559	1.341	0.907	2.403	0.389	1.194	0.232	0.33	1.639	1.305	0.498	0.568	2.75	1.2	2.077	1.037	2.349	2.364	1.205	2.207	0.42	5.753	2.556	1.901	1.123	1.406	3.108	2.363	2.67	2.285	1.182	1.478	1.17	2.049	0.787	2.252	0.893	2.15	3.186	5.291	33.336	2.311	2.364	3.018	22.369	1.691	8.048	2.768	3.758	6.635	3.671	3.915	6.89	4.306	4.817	3.081	11.074	2.599	2.908	5.543	6.19	3.269	3.275	5.378	9.822	4.058	27.427	29.475	2.481	5.496	23.485	7.624	9.733	33.2	4.061	23.045	37.87	8.127	4.682	17.488	23.358	28.581	34.259	4.266	13.683	21.242	31.877	15.905	15.628	6.785	19.726	21.391	35.389	12.331	53.161	12.699	40.892	29.886	6.129	21.087	9.481	17.098	10.593	38.39	27.033	29.008	21.516	6.171	30.16	8.097	16.447	9.071	6.431	11.518	17.048	28.524	8	34.823	34.362	7.726	36.326	32.035	28.27	23.553	38.983	38.167	24.58	30.59	37.324	39.284	37.107	36.701	19.467	8.074	23.523	31.239	36.891	40.716	20.305	5.391	3.099	3.633	1.329	3.625	4.738	4.809	2.519	2.894	4.804	4.196	4.335	4.501	4.058	15.5	4.773	5.26	12.942	7.374	4.16	3.721	5.021	4.779	5.142	3.106	2.867	4.648	4.912	6.813	8.759	3.775	7.858	5.306	8.538	4.92	6.166	9.134	4.302	3.322	7.211	2.755	5.957	3.653	2.672	6.121	6.94	20.624	5.474	9.833	3.582	5.565	32.482	19.705	4.143	5.061	6.869	5.591	4.658	5.773	5.71	8.242	5.775	7.817	7.522	5.563	7.198	7.331	10.875
14	1.813	0.669	0.68	1.13	1.444	0.33	2.587	2.099	2.258	2.72	1.902	2.286	2.304	0	0.55	1.971	1.158	2.904	2.586	3.115	2.021	0.581	2.315	2.722	2.673	1.985	2.723	2.389	2.261	2.789	0.951	2.379	3.478	3.114	1.139	3.747	2.289	1.268	2.572	6.774	3.939	1.773	0.935	1.394	2.055	3.384	1.378	3.107	2.876	4.517	2.493	4.139	3.205	4.162	2.983	1.379	4.569	3.492	34.719	5.703	3.765	1.586	20.57	3.781	9.431	1.966	2.963	4.836	5.054	5.298	5.091	2.507	6.2	2.142	9.275	2.013	5.578	3.744	4.391	1.47	1.476	6.399	6.903	5.441	25.628	30.858	0.682	3.697	21.686	4.469	8.812	34.583	2.92	19.985	39.253	9.148	3.9	15.689	24.741	25.521	35.642	2.467	10.623	22.625	28.817	14.106	13.829	4.408	17.927	19.592	36.772	13.714	54.544	10.9	42.275	31.269	4.33	18.027	9.886	15.299	11.079	36.591	23.973	27.209	19.717	7.192	28.361	6.03	14.648	10.454	7.452	12.901	13.988	25.464	9.021	33.024	32.563	8.747	37.709	28.975	25.21	21.754	40.366	36.368	21.52	27.53	35.525	40.667	35.308	38.084	17.668	9.095	24.906	29.44	35.092	38.917	18.814	6.774	2.513	3.047	2.73	4.5	3.731	3.802	3.371	3.834	4.005	3.189	4.021	3.494	3.051	14.009	4.435	4.253	14.599	9.031	5.035	4.596	4.014	3.772	4.304	3.938	4.268	6.031	3.905	5.806	10.416	5.176	9.515	5.071	10.195	3.913	5.384	10.009	5.177	4.723	8.308	1.748	4.95	5.054	4.073	5.114	8.597	19.133	4.467	8.034	2.453	4.558	30.991	18.214	2.344	4.174	5.07	3.792	2.859	8.079	3.911	5.856	3.976	6.018	5.723	6.438	8.073	5.532	9.12
15	1.736	1.345	0.46	1.808	1.367	0.774	2.501	2.022	2.181	2.982	1.825	2.209	2.227	0.574	0	2.233	0.569	3.166	2.509	3.038	1.552	0.931	2.238	2.645	2.078	1.725	2.646	2.312	1.792	2.712	0.664	2.302	3.401	3.037	0.766	3.67	2.212	0.884	2.103	6.305	3.862	1.335	0.531	0.81	1.785	2.915	1.03	3.609	2.407	4.44	2.024	3.67	3.128	3.693	2.514	1.053	4.492	3.778	34.642	3.932	3.688	1.872	20.856	3.312	9.354	1.606	2.435	5.122	4.977	5.221	4.55	2.793	6.123	1.758	9.561	2.29	5.501	4.03	4.677	1.756	1.199	3.164	5.456	5.364	25.914	30.781	0.968	3.687	21.972	4.294	6.825	34.506	2.536	20.271	39.176	8.679	3.359	15.975	24.664	25.807	35.565	2.753	10.909	22.548	29.103	14.392	14.115	3.567	18.213	19.878	36.695	13.637	54.467	11.186	42.198	31.192	4.616	18.313	7.056	15.585	8.249	36.877	24.259	27.495	20.003	6.723	28.647	5.189	14.934	10.377	6.983	12.824	14.274	25.75	6.039	33.31	32.849	5.635	37.632	29.261	25.496	22.04	40.289	36.654	21.806	27.816	35.811	40.59	35.594	38.007	17.954	8.626	24.829	29.726	35.378	39.203	19.1	6.697	2.79	3.324	2.653	4.777	4.429	4.5	3.633	4.111	4.703	3.887	4.719	4.192	3.749	14.295	5.133	4.951	14.057	8.489	5.312	4.873	4.712	4.47	5.002	4.572	4.191	5.954	4.603	6.504	9.874	5.099	8.973	6.458	9.653	4.611	7.318	10.286	5.454	4.646	8.594	2.446	5.648	4.977	3.996	5.812	8.055	19.419	5.165	8.32	2.739	5.256	31.277	18.5	2.63	4.46	5.356	4.078	3.145	7.079	4.197	6.142	4.262	6.304	6.009	6.715	8.35	5.818	9.406
16	0.682	1.593	2.541	0.734	0.826	1.418	0.701	0.392	0.88	0.949	2.598	1.371	3	2.364	2.809	0	2.623	1.133	0.906	3.21	2.738	1.283	3.011	3.063	3.264	2.648	0.994	1.388	2.978	3.189	3.111	1.653	1.904	3.455	3.299	4.109	1.098	3.394	3.289	7.491	4.301	3.639	2.31	3.068	3.309	4.101	3.067	1.336	3.593	4.879	3.21	4.856	3.605	4.879	3.7	3.476	4.931	4.321	34.609	6.065	3.572	1.703	21.562	4.498	9.321	4.506	4.217	5.665	5.416	5.881	5.92	3.336	7.912	4.268	9.893	0.673	5.94	4.573	5.22	2.299	2.305	7.116	7.732	5.803	26.62	30.748	1.733	4.951	22.678	5.723	9.641	34.473	4.487	20.814	39.143	9.865	5.154	16.681	24.631	26.35	35.532	3.296	11.452	22.515	29.646	15.098	14.447	8.523	18.545	20.584	36.662	13.604	54.434	11.518	42.165	31.159	5.159	18.856	11.219	16.291	12.331	37.583	24.802	28.201	20.335	7.909	29.353	9.835	15.266	10.344	8.169	12.791	14.817	26.293	9.738	34.016	33.555	9.464	37.599	29.804	26.039	22.746	40.256	37.36	22.349	28.359	36.517	40.557	36.3	37.974	18.286	9.812	24.796	30.432	36.084	39.909	18.762	6.664	1.173	1.022	2.594	2.475	3.195	3.266	1.6	1.809	3.654	2.653	3.185	2.958	2.515	13.957	3.623	3.717	11.755	6.187	3.01	2.571	3.478	3.236	3.992	2.167	2.419	5.907	3.369	5.27	7.572	3.141	6.671	4.156	7.351	3.377	5.016	7.984	3.152	2.875	6.061	1.212	4.414	3.614	2.716	4.578	5.753	19.081	3.931	11.62	2.039	4.022	30.939	18.162	2.962	3.518	6.062	4.399	3.477	5.235	4.529	6.699	4.583	7.01	6.341	4.413	6.048	7.39	9.332
17	1.876	1.422	0.869	1.885	1.444	1.65	2.578	2.099	2.258	3.059	2.083	2.467	1.157	1.237	0.569	2.31	0	3.243	2.586	3.296	0.691	1.594	1.535	2.903	1.241	0.888	2.82	2.57	0.931	1.635	1.38	2.56	3.659	2.077	1.242	3.928	2.476	1.1	1.266	5.444	4.12	1.07	0.407	0.585	2.001	2.054	1.563	3.446	1.546	2.384	1.163	2.809	1.728	2.832	1.653	0.983	4.75	4.441	34.9	3.071	3.946	2.535	21.519	2.451	9.612	1.536	2.651	5.785	3.425	5.479	5.213	3.456	4.478	1.743	10.224	2.367	3.668	4.693	5.34	2.419	1.862	5.069	9.513	5.622	26.577	31.039	1.631	3.933	22.635	4.51	9.424	34.764	2.752	22.736	39.434	7.818	3.575	18.2	24.922	28.272	35.823	3.416	13.374	22.806	31.568	15.055	14.778	3.783	18.876	20.541	36.953	13.895	54.725	11.849	42.456	31.45	5.279	20.778	9.172	16.248	10.284	37.54	26.724	28.158	20.666	5.862	29.31	7.788	15.597	10.635	6.122	13.082	16.739	28.215	7.691	33.973	33.512	7.417	37.89	31.726	27.961	22.703	40.547	37.317	24.271	30.281	36.474	40.848	36.257	38.265	18.617	7.765	25.087	30.389	36.041	39.866	20.073	6.955	2.867	3.401	2.911	4.854	4.506	4.577	3.71	4.188	4.78	3.964	4.796	4.269	3.826	15.268	5.21	5.028	14.134	8.566	5.389	4.95	4.789	4.547	5.079	4.649	4.449	6.212	4.68	6.581	9.951	5.357	9.05	6.535	9.73	4.688	7.395	10.363	5.531	4.904	7.19	2.523	5.725	5.235	4.254	5.889	8.132	20.392	5.242	8.983	3.35	5.333	32.25	19.473	3.293	4.829	6.019	4.741	3.808	7.337	4.86	8.01	4.925	6.967	6.672	6.792	8.427	6.481	10.643
18	1.185	2.18	3.128	1.874	1.537	2.809	0.625	0.98	0.771	0.446	2.459	1.185	2.579	2.951	3.396	0.982	3.21	0	0.52	2.138	3.325	2.423	2.21	1.991	2.557	3.056	0.338	0.844	3.041	2.117	3.698	1.676	0.452	2.383	3.886	3.037	0.84	3.981	2.814	8.078	3.229	4.226	2.897	3.655	4.449	4.688	4.207	0.245	4.18	3.807	3.797	4.472	2.533	4.319	3.265	4.063	3.859	5.461	33.537	4.993	2.5	2.613	22.149	4.331	8.249	5.093	5.357	6.805	4.344	4.809	7.06	4.476	6.84	4.855	10.48	1.26	4.868	5.619	6.36	3.439	3.445	7.703	8.872	4.731	27.207	29.676	2.873	6.091	23.265	6.863	11.254	33.401	5.633	22.427	38.071	10.452	6.294	17.268	23.559	27.963	34.46	4.597	13.065	21.443	31.259	15.685	15.034	9.11	19.132	21.171	35.59	12.532	53.362	12.105	41.093	30.087	6.299	20.469	11.806	16.878	12.918	38.17	36.543	28.788	20.922	8.496	29.94	10.422	20.777	9.272	8.756	11.719	16.43	27.906	10.325	34.603	34.142	10.051	36.527	31.417	27.652	23.333	39.184	37.947	34.09	29.972	37.104	39.485	36.887	36.902	18.873	10.399	23.724	31.019	36.671	40.496	19.506	5.592	2.133	0.822	1.522	1.736	2.503	3.344	0.65	1.005	2.915	3.437	2.446	3.466	3.299	14.701	2.884	3.527	11.053	5.485	2.271	1.832	4.262	4.02	3.253	1.217	1.469	4.835	4.113	5.188	6.87	2.191	5.969	3.417	6.649	4.161	4.277	7.245	2.413	1.784	5.322	1.799	6.178	2.542	1.644	5.322	5.051	19.825	4.862	12.364	2.626	4.766	31.683	18.906	3.549	5.103	6.649	4.61	4.064	4.533	5.116	7.443	6.51	7.597	6.928	3.674	5.309	8.134	8.104
19	0.776	2.104	3.052	1.204	1.128	1.888	0.399	0.571	0.412	0.657	1.57	0.945	1.972	2.21	2.556	0.906	3.134	0.52	0	2.191	3.249	1.753	1.983	2.044	2.61	2.167	0.275	0.784	3.489	2.17	2.957	1.022	0.656	2.436	3.145	3.09	0.389	3.905	2.529	8.002	3.282	4.15	2.821	3.579	3.779	4.612	3.537	0.587	4.104	3.86	3.721	4.525	2.586	4.372	3.318	3.987	3.912	4.791	33.59	5.046	2.553	2.173	22.073	4.384	8.302	5.017	4.687	6.135	4.397	4.862	6.39	3.806	6.893	4.779	10.404	1.184	4.921	5.043	5.69	2.769	2.775	7.627	8.202	4.784	27.131	29.729	2.203	5.421	23.189	6.193	10.111	33.454	5.557	21.284	38.124	10.376	5.624	17.192	23.612	26.82	34.513	3.766	11.922	21.496	30.116	15.609	14.958	9.034	19.056	21.095	35.643	12.585	53.415	12.029	41.146	30.14	5.629	19.326	11.73	16.802	12.842	38.094	36.596	28.712	20.846	8.42	29.864	10.346	15.777	9.325	8.68	11.772	15.287	26.763	10.249	34.527	34.066	9.975	36.58	30.274	26.509	23.257	39.237	37.871	34.143	28.829	37.028	39.538	36.811	36.955	18.797	10.323	23.777	30.943	36.595	40.42	19.273	5.645	1.327	1.216	1.575	2.146	2.913	3.777	1.06	1.415	3.325	3.164	2.856	3.469	3.026	14.468	3.294	4.228	11.463	5.895	2.681	2.242	3.989	3.747	3.663	1.627	1.892	4.888	3.88	5.598	7.28	2.8	6.379	3.827	7.059	3.888	4.687	7.655	2.823	2.347	5.732	1.723	4.925	2.595	1.697	5.089	5.461	19.592	4.442	12.131	2.55	4.533	31.45	18.673	3.473	4.029	6.573	4.91	3.988	4.943	5.04	7.21	5.094	7.521	6.852	4.084	5.719	7.901	8.514
20	1.79	2.273	2.82	2.736	1.992	2.48	2.226	1.954	1.716	2.723	1.437	1.145	1.341	2.622	2.968	3.161	2.902	2.045	1.884	0	3.017	3.022	1.005	0.148	1.119	1.655	1.965	1.302	1.57	0.673	3.369	1.021	1.592	0.428	3.557	1.124	1.613	3.673	1.181	7.77	0.848	3.918	2.589	3.347	4.473	4.38	3.796	1.8	2.123	1.426	3.489	2.091	0.785	2.879	1.514	3.755	1.946	5.91	32.096	1.97	1.169	3.637	22.988	1.95	6.808	4.785	5.381	7.254	1.632	2.675	7.509	4.925	2.72	4.547	11.693	3.218	2.156	6.162	6.809	3.888	3.894	7.395	9.321	2.183	28.046	28.235	3.1	6.115	24.104	6.887	11.23	31.96	5.325	30.471	36.63	15.92	6.318	18.107	22.118	36.007	33.019	4.885	21.109	20.002	39.303	16.524	16.247	8.802	20.345	22.01	34.149	11.091	51.921	13.318	39.652	28.646	6.748	28.468	11.498	17.717	12.61	39.009	35.102	29.627	22.135	8.188	30.779	10.114	17.066	7.831	8.448	10.278	24.474	35.95	10.017	35.442	34.981	9.743	35.086	39.461	35.696	24.172	37.743	38.786	32.649	38.785	37.943	38.044	37.726	35.461	20.086	15.867	22.283	31.858	37.51	41.335	20.91	4.151	3.537	2.801	0.844	3.14	3.907	4.748	2.034	2.409	4.319	4.841	3.85	4.87	4.703	16.105	4.288	4.931	12.457	6.889	3.675	3.236	5.666	5.424	4.657	2.621	2.382	3.408	5.517	6.592	8.274	3.844	7.373	4.821	8.053	5.565	5.681	8.649	3.817	2.837	6.726	3.374	7.582	2.443	2.187	6.726	6.455	21.229	6.266	13.768	4.201	6.17	33.087	20.31	4.762	6.507	7.488	6.21	5.277	4.533	6.329	8.847	6.394	8.436	8.141	5.078	6.713	9.538	9.508
21	1.904	1.45	1.255	1.913	1.472	1.678	2.606	2.127	2.286	3.087	1.194	2.318	0.907	1.82	1.523	2.338	0.691	3.271	2.614	3.147	0	2.22	1.13	2.754	0.836	0.638	2.848	2.421	0.264	1.23	2.109	2.411	3.107	1.611	2.25	3.779	2.504	2.108	0.803	4.975	3.971	1.123	0.811	0.593	3.009	1.585	2.571	3.474	0.903	1.675	0.694	2.1	1.295	2.113	0.944	1.372	4.601	5.108	34.775	2.362	3.797	2.835	22.186	1.742	9.487	1.99	3.19	6.452	2.716	5.33	7.971	4.123	3.769	2.72	10.891	2.395	2.959	5.36	6.007	3.086	3.092	4.6	9.044	5.473	27.244	30.914	2.298	5.313	23.302	6.846	8.955	34.639	3.283	22.267	39.309	7.349	4.227	17.731	24.797	27.803	35.698	4.083	12.905	22.681	31.099	15.722	15.445	6.007	19.543	21.208	36.828	13.77	54.6	12.516	42.331	31.325	5.946	20.309	8.703	16.915	9.815	38.207	26.255	28.825	21.333	5.393	29.977	7.319	16.264	10.486	5.653	12.933	16.27	27.746	7.222	34.64	38.956	6.948	37.765	31.257	27.492	23.37	40.422	37.984	23.802	29.812	37.141	40.723	36.924	38.14	19.284	7.296	24.962	31.056	36.708	40.533	20.101	6.806	2.895	3.429	2.762	4.882	4.534	4.605	3.738	4.216	4.808	3.992	4.824	4.297	3.854	15.296	5.238	5.056	14.162	8.594	5.417	4.978	4.817	4.575	5.107	4.677	4.3	6.063	4.708	6.609	9.979	5.208	9.078	6.563	9.758	4.716	7.423	10.391	5.559	4.755	7.218	2.551	5.753	5.086	4.105	5.917	8.16	20.42	5.27	9.65	3.378	5.361	32.278	19.501	3.96	4.857	6.686	5.408	4.475	7.188	5.527	8.038	5.592	7.634	7.339	6.82	8.455	7.148	10.671
22	1.703	0.707	1.131	0.764	1.552	0.756	2.16	1.628	1.787	2.293	2.014	2.398	2.416	0.581	1.001	1.544	2.039	2.477	2.365	3.227	2.154	0	2.427	2.834	2.68	2.064	2.453	2.409	2.394	2.901	1.402	2.491	3.248	3.226	1.59	3.859	2.005	1.719	2.705	6.907	4.051	3.055	1.726	2.484	2.34	3.517	2.098	2.68	3.009	4.629	2.626	4.272	3.317	4.295	3.116	1.83	4.681	3.352	34.831	5.815	3.877	0.734	20.43	3.914	9.543	2.417	3.248	4.696	5.166	5.41	4.951	2.393	6.312	3.165	9.121	1.586	5.69	3.604	4.251	1.356	1.362	6.532	6.763	5.553	25.488	30.97	0.599	3.982	21.546	4.754	8.672	34.695	3.518	19.845	39.365	9.281	4.185	15.549	24.853	25.381	35.754	2.353	10.483	22.737	28.677	13.966	13.675	4.693	17.773	19.452	36.884	13.826	54.656	10.746	42.387	31.381	4.19	17.887	9.746	15.159	10.939	36.451	23.833	27.069	19.563	7.325	28.221	6.315	14.494	10.566	7.585	13.013	13.848	25.324	9.154	32.884	32.423	8.88	37.821	28.835	25.07	21.614	40.478	36.228	21.38	27.39	35.385	40.779	35.168	38.196	17.514	9.228	25.018	29.3	34.952	38.777	18.871	6.886	2.086	2.62	2.842	4.073	3.304	3.375	2.944	3.407	3.578	2.762	3.594	3.067	2.624	14.066	4.008	3.826	14.172	8.604	4.608	4.169	3.587	3.345	3.877	3.868	3.763	6.143	3.478	5.379	9.989	7.752	9.088	4.644	9.768	3.486	4.957	9.582	4.75	4.473	8.154	1.321	4.523	5.166	4.06	4.687	8.17	19.19	4.04	7.88	1.476	4.131	31.048	18.271	2.19	2.977	4.93	3.638	2.705	7.652	3.757	5.702	3.822	5.878	5.569	6.011	7.646	5.378	8.966
23	1.324	1.667	2.214	2.13	1.386	1.874	1.819	1.511	1.393	2.908	0.391	1.024	0.389	2.016	2.362	2.555	1.535	2.23	1.572	1.168	1.13	2.416	0	1.021	0.39	0.718	1.652	1.181	0.866	0.461	2.763	0.9	1.777	0.888	2.951	2.067	1.218	3.067	0.63	6.01	2.259	2.158	1.983	1.784	3.867	2.62	3.19	1.985	1.439	1.296	1.427	2.081	0.62	2.296	1.098	2.407	2.889	5.304	33.039	2.343	2.064	3.031	22.382	1.723	7.751	3.025	4.775	6.648	3.374	3.618	6.903	4.319	4.52	3.941	11.087	2.612	3.898	5.556	6.203	3.282	3.288	5.635	8.715	3.761	27.44	29.178	2.494	5.509	23.498	6.281	9.99	32.903	4.318	23.302	37.573	8.384	5.712	17.501	23.061	28.838	33.962	4.279	13.94	20.945	32.134	15.918	15.641	7.042	19.739	21.404	35.092	12.034	52.864	12.712	40.595	29.589	6.142	21.344	9.738	17.111	10.85	38.403	36.045	29.021	21.529	6.428	30.173	8.354	16.46	8.774	6.688	11.221	17.305	28.781	8.257	34.836	34.375	7.983	36.029	32.292	28.527	23.566	38.686	38.18	33.592	30.847	37.337	38.987	37.12	36.404	19.48	8.331	23.226	31.252	36.904	40.729	20.318	5.094	3.112	2.986	1.029	3.325	4.092	4.822	2.219	2.594	4.504	4.209	4.035	4.514	4.071	15.513	4.473	5.116	12.642	7.074	3.86	3.421	5.034	4.792	4.842	2.806	2.567	4.351	4.925	6.777	8.459	3.475	7.558	5.006	8.238	4.933	5.866	8.834	4.002	3.022	6.911	2.768	5.97	3.353	2.372	6.134	6.64	20.637	5.487	9.846	3.595	5.578	32.495	19.718	4.156	5.074	6.882	5.604	4.671	5.476	5.723	8.255	5.788	7.83	7.535	5.263	6.898	7.344	9.693
24	1.643	2.126	2.673	2.589	1.845	2.333	2.079	1.807	1.569	2.576	1.29	0.998	1.194	2.475	2.821	3.014	2.755	1.898	1.737	0.148	2.87	2.875	0.858	0	1.172	1.508	1.818	1.155	1.656	0.732	3.222	0.874	1.445	0.522	3.41	1.206	1.466	3.526	1.201	7.623	0.93	3.771	2.442	3.2	4.326	4.233	3.649	1.653	2.229	1.508	3.342	2.173	0.797	2.961	1.504	3.608	2.028	5.763	32.178	2.052	1.732	3.49	22.841	2.032	6.89	4.638	5.234	7.107	1.714	2.757	7.362	4.778	2.802	4.4	11.546	3.071	2.238	6.015	6.662	3.741	3.747	7.248	9.174	2.265	27.899	28.317	2.953	5.968	23.957	6.74	11.083	32.042	5.178	22.256	36.712	9.997	6.171	17.96	22.2	27.792	33.101	4.738	12.894	20.084	31.088	16.377	16.1	8.655	20.198	21.863	34.231	11.173	52.003	13.171	39.734	28.728	6.601	28.55	11.351	17.57	12.463	38.862	35.184	29.48	21.988	8.041	30.632	9.967	16.919	7.913	8.301	10.36	16.259	27.735	9.87	35.295	34.834	9.596	35.168	31.246	27.481	24.025	37.825	38.639	32.731	29.801	37.796	38.126	37.579	35.543	19.939	9.944	22.365	31.711	37.363	41.188	20.763	4.233	3.39	2.654	0.697	2.993	3.76	4.601	1.887	2.262	4.172	4.694	3.703	4.723	4.556	15.958	4.141	4.784	12.31	6.742	3.528	3.089	5.519	5.277	4.51	2.474	2.235	3.49	5.37	6.445	8.127	3.143	7.226	4.674	7.906	5.418	5.534	8.502	3.67	2.69	6.579	3.227	7.435	3.021	2.04	6.579	6.308	21.082	6.119	13.621	4.054	6.023	32.94	20.163	4.615	6.36	7.341	6.063	5.13	4.615	6.182	8.7	6.247	8.289	7.994	4.931	6.566	9.391	9.361
25	1.682	2.025	1.798	2.488	1.744	2.232	2.177	1.869	1.751	3.136	0.642	1.394	0.232	2.374	2.066	2.913	1.258	2.458	1.93	1.319	0.853	2.774	0.39	1.172	0	0.424	2.378	1.551	0.589	0.432	2.652	1.27	2.005	0.957	2.793	2.295	1.576	2.651	0.283	5.854	2.101	2.002	1.354	1.507	3.552	2.464	3.114	2.213	1.142	1.239	1.271	1.864	0.608	2.079	0.708	2.251	3.116	5.662	33.267	2.126	2.292	3.389	22.74	1.506	7.979	2.869	4.202	7.006	2.48	3.846	8.85	4.677	3.533	3.599	11.445	2.97	2.723	5.914	6.561	3.64	3.646	5.479	9.923	3.989	27.798	29.406	2.852	5.867	23.856	7.725	9.834	33.131	4.162	23.146	37.801	8.228	5.106	18.61	23.289	28.682	34.19	4.637	13.784	21.173	31.978	16.276	15.999	6.886	20.097	21.762	35.32	12.262	53.091	13.07	40.823	29.817	6.5	21.188	9.582	17.469	10.694	38.761	27.134	29.379	21.887	6.272	30.531	8.198	16.818	9.002	6.532	11.449	17.149	28.625	8.101	35.194	34.733	7.827	36.257	32.136	28.371	23.924	38.914	38.538	24.681	30.691	37.695	39.215	37.478	36.632	19.838	8.175	23.454	31.61	37.262	41.087	21.323	5.322	3.47	3.214	1.257	3.553	4.32	5.18	2.447	2.822	4.732	4.567	4.263	4.872	4.429	16.518	4.701	5.344	12.87	7.302	4.088	3.649	5.392	5.15	5.07	3.034	2.795	4.579	5.93	7.005	8.687	3.703	7.786	5.234	8.466	5.291	6.094	9.062	4.23	3.25	7.139	3.126	6.328	3.581	2.6	7.139	6.868	21.642	5.845	10.204	3.953	6.583	33.5	20.723	4.514	5.432	7.24	5.962	5.029	5.703	6.081	9.26	6.146	8.188	7.893	5.491	7.126	7.702	9.921
